Temporada,Equipo,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40,J41,J42,J43,J44
2002-03,Barcelona,Miguel Ángel Pérez Lasa,Víctor José Esquinas Torres,Carlos Megía Dávila,Antonio Rubinos Pérez,Fernando Carmona Méndez,Alexis Manuel Pérez Pérez,Bernardino González Vázquez,Miguel Ángel Pérez Lasa,Evaristo Puentes Leira,Antonio Jesús López Nieto,Luis Medina Cantalejo,Alfonso Pino Zamorano,Manuel Enrique Mejuto González,José Javier Losantos Omar,Eduardo Jesús Iturralde González,Alberto Undiano Mallenco,Evaristo Puentes Leira,Julián Rodríguez Santiago,Javier Turienzo Álvarez,José Javier Losantos Omar,Carlos Megía Dávila,Antonio Jesús López Nieto,Evaristo Puentes Leira,Arturo Daudén Ibáñez,Eduardo Jesús Iturralde González,Víctor José Esquinas Torres,Fernando Carmona Méndez,Luis Medina Cantalejo,Alfonso Pérez Burrull,César Muñiz Fernández,Rafael Ramírez Domínguez,Julián Rodríguez Santiago,Carlos Megía Dávila,Javier Turienzo Álvarez,Eduardo Jesús Iturralde González,Manuel Enrique Mejuto González,Evaristo Puentes Leira,César Muñiz Fernández,,,,,,
2002-03,Athletic Club,Alexis Manuel Pérez Pérez,Víctor José Esquinas Torres,Evaristo Puentes Leira,Antonio Jesús López Nieto,Juan Antonio Fernández Marín,Antonio Rubinos Pérez,Luis Medina Cantalejo,Manuel Enrique Mejuto González,Fernando Carmona Méndez,Alexis Manuel Pérez Pérez,Evaristo Puentes Leira,Carlos Megía Dávila,César Muñiz Fernández,Arturo Daudén Ibáñez,Julián Rodríguez Santiago,Antonio Jesús López Nieto,Rafael Ramírez Domínguez,Alfonso Pino Zamorano,Alberto Undiano Mallenco,César Muñiz Fernández,Carlos Megía Dávila,Javier Turienzo Álvarez,Julián Rodríguez Santiago,Jesús Téllez Sánchez,Alfonso Pérez Burrull,Manuel Enrique Mejuto González,Xavier Moreno Delgado,Rafael Ramírez Domínguez,Evaristo Puentes Leira,Antonio Jesús López Nieto,Julián Rodríguez Santiago,Alfonso Pino Zamorano,Bernardino González Vázquez,Jesús Téllez Sánchez,Víctor José Esquinas Torres,Antonio Rubinos Pérez,Luis Medina Cantalejo,Rafael Ramírez Domínguez,,,,,,
2002-03,Betis,Carlos Megía Dávila,Juan Antonio Fernández Marín,Alberto Undiano Mallenco,Antonio Rubinos Pérez,Jesús Téllez Sánchez,Manuel Enrique Mejuto González,Javier Turienzo Álvarez,Alexis Manuel Pérez Pérez,Alfonso Pérez Burrull,Miguel Ángel Pérez Lasa,José Javier Losantos Omar,Carlos Megía Dávila,Fernando Carmona Méndez,Alfonso Pino Zamorano,Xavier Moreno Delgado,Miguel Ángel Pérez Lasa,Alfonso Pérez Burrull,Víctor José Esquinas Torres,Eduardo Jesús Iturralde González,Antonio Rubinos Pérez,Bernardino González Vázquez,Jesús Téllez Sánchez,Evaristo Puentes Leira,Alexis Manuel Pérez Pérez,Fernando Carmona Méndez,Julián Rodríguez Santiago,Alfonso Pino Zamorano,Miguel Ángel Pérez Lasa,Antonio Rubinos Pérez,Arturo Daudén Ibáñez,Julián Rodríguez Santiago,Javier Turienzo Álvarez,Xavier Moreno Delgado,Alexis Manuel Pérez Pérez,César Muñiz Fernández,Julián Rodríguez Santiago,Eduardo Jesús Iturralde González,Alberto Undiano Mallenco,,,,,,
2002-03,Mallorca,Alberto Undiano Mallenco,Eduardo Jesús Iturralde González,Julián Rodríguez Santiago,Antonio Jesús López Nieto,Luis Medina Cantalejo,Manuel Enrique Mejuto González,Evaristo Puentes Leira,Alfonso Pino Zamorano,Rafael Ramírez Domínguez,Xavier Moreno Delgado,Víctor José Esquinas Torres,Antonio Rubinos Pérez,Antonio Jesús López Nieto,Fernando Carmona Méndez,Eduardo Jesús Iturralde González,Carlos Megía Dávila,Alexis Manuel Pérez Pérez,César Muñiz Fernández,Miguel Ángel Pérez Lasa,Rafael Ramírez Domínguez,Alfonso Pérez Burrull,Eduardo Jesús Iturralde González,Julián Rodríguez Santiago,Víctor José Esquinas Torres,Fernando Carmona Méndez,Evaristo Puentes Leira,Luis Medina Cantalejo,Arturo Daudén Ibáñez,Bernardino González Vázquez,Jesús Téllez Sánchez,José Javier Losantos Omar,Alexis Manuel Pérez Pérez,Manuel Enrique Mejuto González,Javier Turienzo Álvarez,Xavier Moreno Delgado,Miguel Ángel Pérez Lasa,Bernardino González Vázquez,Antonio Rubinos Pérez,,,,,,
2002-03,Sevilla,Alfonso Pino Zamorano,César Muñiz Fernández,Evaristo Puentes Leira,Alexis Manuel Pérez Pérez,Jesús Téllez Sánchez,Miguel Ángel Pérez Lasa,Alberto Undiano Mallenco,Fernando Carmona Méndez,Javier Turienzo Álvarez,Eduardo Jesús Iturralde González,Julián Rodríguez Santiago,Xavier Moreno Delgado,Víctor José Esquinas Torres,José Javier Losantos Omar,Javier Turienzo Álvarez,Carlos Megía Dávila,Manuel Enrique Mejuto González,Xavier Moreno Delgado,Jesús Téllez Sánchez,Arturo Daudén Ibáñez,Fernando Carmona Méndez,Javier Turienzo Álvarez,Alfonso Pérez Burrull,Alexis Manuel Pérez Pérez,Bernardino González Vázquez,José Javier Losantos Omar,Antonio Rubinos Pérez,Víctor José Esquinas Torres,Javier Turienzo Álvarez,Eduardo Jesús Iturralde González,Miguel Ángel Pérez Lasa,Evaristo Puentes Leira,Carlos Megía Dávila,José Javier Losantos Omar,Xavier Moreno Delgado,Alberto Undiano Mallenco,Jesús Téllez Sánchez,José Javier Losantos Omar,,,,,,
2002-03,Osasuna,Luis Medina Cantalejo,Antonio Jesús López Nieto,Jesús Téllez Sánchez,Javier Turienzo Álvarez,Fernando Carmona Méndez,Miguel Ángel Pérez Lasa,Evaristo Puentes Leira,Carlos Megía Dávila,José Javier Losantos Omar,Bernardino González Vázquez,Arturo Daudén Ibáñez,Rafael Ramírez Domínguez,César Muñiz Fernández,Antonio Rubinos Pérez,Xavier Moreno Delgado,Jesús Téllez Sánchez,Eduardo Jesús Iturralde González,Bernardino González Vázquez,Alexis Manuel Pérez Pérez,Víctor José Esquinas Torres,Miguel Ángel Pérez Lasa,Luis Medina Cantalejo,Antonio Rubinos Pérez,Arturo Daudén Ibáñez,Bernardino González Vázquez,Evaristo Puentes Leira,Alfonso Pérez Burrull,Jesús Téllez Sánchez,Julián Rodríguez Santiago,Carlos Megía Dávila,Luis Medina Cantalejo,Alfonso Pino Zamorano,Fernando Carmona Méndez,Alexis Manuel Pérez Pérez,Arturo Daudén Ibáñez,Evaristo Puentes Leira,Antonio Jesús López Nieto,Manuel Enrique Mejuto González,,,,,,
2002-03,Atlético de Madrid,Miguel Ángel Pérez Lasa,César Muñiz Fernández,Julián Rodríguez Santiago,Xavier Moreno Delgado,Bernardino González Vázquez,Rafael Ramírez Domínguez,Antonio Jesús López Nieto,Arturo Daudén Ibáñez,Fernando Carmona Méndez,Alfonso Pino Zamorano,José Javier Losantos Omar,Rafael Ramírez Domínguez,Luis Medina Cantalejo,Alberto Undiano Mallenco,Manuel Enrique Mejuto González,César Muñiz Fernández,Javier Turienzo Álvarez,Arturo Daudén Ibáñez,Alfonso Pérez Burrull,José Javier Losantos Omar,Fernando Carmona Méndez,Eduardo Jesús Iturralde González,Alfonso Pino Zamorano,Xavier Moreno Delgado,Luis Medina Cantalejo,Antonio Jesús López Nieto,Javier Turienzo Álvarez,Rafael Ramírez Domínguez,Alberto Undiano Mallenco,Arturo Daudén Ibáñez,Luis Medina Cantalejo,Jesús Téllez Sánchez,César Muñiz Fernández,Alberto Undiano Mallenco,Rafael Ramírez Domínguez,Alexis Manuel Pérez Pérez,Alfonso Pérez Burrull,Julián Rodríguez Santiago,,,,,,
2002-03,Málaga,Julián Rodríguez Santiago,Javier Turienzo Álvarez,Fernando Carmona Méndez,Miguel Ángel Pérez Lasa,Bernardino González Vázquez,Antonio Rubinos Pérez,Eduardo Jesús Iturralde González,Alexis Manuel Pérez Pérez,José Javier Losantos Omar,Carlos Megía Dávila,Manuel Enrique Mejuto González,Bernardino González Vázquez,Julián Rodríguez Santiago,Jesús Téllez Sánchez,Alfonso Pérez Burrull,Arturo Daudén Ibáñez,Evaristo Puentes Leira,Xavier Moreno Delgado,Miguel Ángel Pérez Lasa,Javier Turienzo Álvarez,Alberto Undiano Mallenco,José Javier Losantos Omar,Manuel Enrique Mejuto González,Xavier Moreno Delgado,Alfonso Pérez Burrull,César Muñiz Fernández,Alfonso Pino Zamorano,Jesús Téllez Sánchez,Alexis Manuel Pérez Pérez,Fernando Carmona Méndez,Antonio Rubinos Pérez,Víctor José Esquinas Torres,Miguel Ángel Pérez Lasa,Evaristo Puentes Leira,Bernardino González Vázquez,Manuel Enrique Mejuto González,Jesús Téllez Sánchez,Antonio Rubinos Pérez,,,,,,
2002-03,Valladolid,Jesús Téllez Sánchez,Xavier Moreno Delgado,Alfonso Pérez Burrull,Rafael Ramírez Domínguez,Evaristo Puentes Leira,Alexis Manuel Pérez Pérez,Alberto Undiano Mallenco,Alfonso Pino Zamorano,Antonio Rubinos Pérez,Carlos Megía Dávila,Fernando Carmona Méndez,Jesús Téllez Sánchez,Luis Medina Cantalejo,Arturo Daudén Ibáñez,Bernardino González Vázquez,Miguel Ángel Pérez Lasa,Eduardo Jesús Iturralde González,Alfonso Pérez Burrull,Luis Medina Cantalejo,Evaristo Puentes Leira,Manuel Enrique Mejuto González,Arturo Daudén Ibáñez,Antonio Jesús López Nieto,Alberto Undiano Mallenco,Eduardo Jesús Iturralde González,José Javier Losantos Omar,Luis Medina Cantalejo,César Muñiz Fernández,Alexis Manuel Pérez Pérez,Víctor José Esquinas Torres,Alfonso Pérez Burrull,Jesús Téllez Sánchez,Bernardino González Vázquez,Luis Medina Cantalejo,César Muñiz Fernández,Evaristo Puentes Leira,Alfonso Pino Zamorano,Xavier Moreno Delgado,,,,,,
2002-03,Villarreal,Luis Medina Cantalejo,Xavier Moreno Delgado,Arturo Daudén Ibáñez,Manuel Enrique Mejuto González,César Muñiz Fernández,José Javier Losantos Omar,Fernando Carmona Méndez,Jesús Téllez Sánchez,Evaristo Puentes Leira,Eduardo Jesús Iturralde González,Víctor José Esquinas Torres,Alfonso Pérez Burrull,Julián Rodríguez Santiago,Carlos Megía Dávila,Luis Medina Cantalejo,César Muñiz Fernández,Rafael Ramírez Domínguez,Antonio Jesús López Nieto,Eduardo Jesús Iturralde González,Víctor José Esquinas Torres,Manuel Enrique Mejuto González,César Muñiz Fernández,Miguel Ángel Pérez Lasa,José Javier Losantos Omar,Alfonso Pino Zamorano,Alexis Manuel Pérez Pérez,Bernardino González Vázquez,Luis Medina Cantalejo,Javier Turienzo Álvarez,Jesús Téllez Sánchez,Xavier Moreno Delgado,Víctor José Esquinas Torres,Eduardo Jesús Iturralde González,Julián Rodríguez Santiago,Rafael Ramírez Domínguez,Antonio Rubinos Pérez,Arturo Daudén Ibáñez,Alberto Undiano Mallenco,,,,,,
2002-03,Racing de Santander,Jesús Téllez Sánchez,Antonio Rubinos Pérez,Luis Medina Cantalejo,Manuel Enrique Mejuto González,Víctor José Esquinas Torres,Alfonso Pino Zamorano,Julián Rodríguez Santiago,Miguel Ángel Pérez Lasa,Javier Turienzo Álvarez,Xavier Moreno Delgado,César Muñiz Fernández,Bernardino González Vázquez,Evaristo Puentes Leira,Rafael Ramírez Domínguez,Manuel Enrique Mejuto González,Antonio Jesús López Nieto,José Javier Losantos Omar,Víctor José Esquinas Torres,Alexis Manuel Pérez Pérez,Evaristo Puentes Leira,Xavier Moreno Delgado,Rafael Ramírez Domínguez,Miguel Ángel Pérez Lasa,Carlos Megía Dávila,Manuel Enrique Mejuto González,Arturo Daudén Ibáñez,Fernando Carmona Méndez,Víctor José Esquinas Torres,Bernardino González Vázquez,Alfonso Pino Zamorano,Antonio Rubinos Pérez,Antonio Jesús López Nieto,Rafael Ramírez Domínguez,Alberto Undiano Mallenco,Víctor José Esquinas Torres,José Javier Losantos Omar,Eduardo Jesús Iturralde González,Manuel Enrique Mejuto González,,,,,,
2002-03,Espanyol,Manuel Enrique Mejuto González,Rafael Ramírez Domínguez,Carlos Megía Dávila,Alexis Manuel Pérez Pérez,Luis Medina Cantalejo,Julián Rodríguez Santiago,Eduardo Jesús Iturralde González,Víctor José Esquinas Torres,Alberto Undiano Mallenco,Alfonso Pino Zamorano,Evaristo Puentes Leira,Miguel Ángel Pérez Lasa,Fernando Carmona Méndez,Antonio Rubinos Pérez,Bernardino González Vázquez,Víctor José Esquinas Torres,José Javier Losantos Omar,Antonio Jesús López Nieto,Manuel Enrique Mejuto González,Julián Rodríguez Santiago,Alfonso Pino Zamorano,Antonio Jesús López Nieto,Alfonso Pérez Burrull,Víctor José Esquinas Torres,Antonio Rubinos Pérez,César Muñiz Fernández,Alexis Manuel Pérez Pérez,José Javier Losantos Omar,Alberto Undiano Mallenco,Antonio Jesús López Nieto,Manuel Enrique Mejuto González,Javier Turienzo Álvarez,Fernando Carmona Méndez,Luis Medina Cantalejo,Carlos Megía Dávila,José Javier Losantos Omar,Arturo Daudén Ibáñez,Víctor José Esquinas Torres,,,,,,
2002-03,Recreativo de Huelva,Julián Rodríguez Santiago,Bernardino González Vázquez,José Javier Losantos Omar,Xavier Moreno Delgado,Juan Antonio Fernández Marín,Julián Rodríguez Santiago,Javier Turienzo Álvarez,Carlos Megía Dávila,Antonio Rubinos Pérez,Jesús Téllez Sánchez,César Muñiz Fernández,Alfonso Pérez Burrull,Eduardo Jesús Iturralde González,Miguel Ángel Pérez Lasa,Evaristo Puentes Leira,Alberto Undiano Mallenco,Manuel Enrique Mejuto González,César Muñiz Fernández,Fernando Carmona Méndez,Javier Turienzo Álvarez,Alexis Manuel Pérez Pérez,Víctor José Esquinas Torres,Alfonso Pino Zamorano,Jesús Téllez Sánchez,Antonio Rubinos Pérez,Julián Rodríguez Santiago,Alfonso Pérez Burrull,César Muñiz Fernández,Manuel Enrique Mejuto González,Alfonso Pino Zamorano,Xavier Moreno Delgado,Arturo Daudén Ibáñez,José Javier Losantos Omar,Alfonso Pérez Burrull,Eduardo Jesús Iturralde González,Alberto Undiano Mallenco,Bernardino González Vázquez,Fernando Carmona Méndez,,,,,,
2002-03,Alavés,Evaristo Puentes Leira,Antonio Rubinos Pérez,Arturo Daudén Ibáñez,Alfonso Pino Zamorano,Alberto Undiano Mallenco,Carlos Megía Dávila,Bernardino González Vázquez,Fernando Carmona Méndez,Rafael Ramírez Domínguez,Jesús Téllez Sánchez,Manuel Enrique Mejuto González,Javier Turienzo Álvarez,Alexis Manuel Pérez Pérez,Alberto Undiano Mallenco,Julián Rodríguez Santiago,Víctor José Esquinas Torres,Alfonso Pérez Burrull,Bernardino González Vázquez,Luis Medina Cantalejo,Antonio Jesús López Nieto,Xavier Moreno Delgado,César Muñiz Fernández,Fernando Carmona Méndez,Javier Turienzo Álvarez,Rafael Ramírez Domínguez,Víctor José Esquinas Torres,Antonio Rubinos Pérez,Arturo Daudén Ibáñez,Manuel Enrique Mejuto González,Fernando Carmona Méndez,Bernardino González Vázquez,Alberto Undiano Mallenco,César Muñiz Fernández,Jesús Téllez Sánchez,Carlos Megía Dávila,Julián Rodríguez Santiago,Antonio Jesús López Nieto,Xavier Moreno Delgado,,,,,,
2002-03,Rayo Vallecano,Evaristo Puentes Leira,Javier Turienzo Álvarez,Luis Medina Cantalejo,Eduardo Jesús Iturralde González,César Muñiz Fernández,Alfonso Pérez Burrull,Xavier Moreno Delgado,Arturo Daudén Ibáñez,Julián Rodríguez Santiago,Alexis Manuel Pérez Pérez,Alberto Undiano Mallenco,Miguel Ángel Pérez Lasa,Manuel Enrique Mejuto González,Alfonso Pino Zamorano,Javier Turienzo Álvarez,Jesús Téllez Sánchez,Alexis Manuel Pérez Pérez,Alfonso Pérez Burrull,Fernando Carmona Méndez,Antonio Jesús López Nieto,Alberto Undiano Mallenco,Rafael Ramírez Domínguez,Bernardino González Vázquez,José Javier Losantos Omar,Miguel Ángel Pérez Lasa,Jesús Téllez Sánchez,Javier Turienzo Álvarez,Eduardo Jesús Iturralde González,Evaristo Puentes Leira,Alberto Undiano Mallenco,Manuel Enrique Mejuto González,Julián Rodríguez Santiago,Xavier Moreno Delgado,José Javier Losantos Omar,Arturo Daudén Ibáñez,Miguel Ángel Pérez Lasa,Alfonso Pino Zamorano,Fernando Carmona Méndez,,,,,,
2003-04,Valencia,Rafael Ramírez Domínguez,Julián Rodríguez Santiago,Alfonso Pérez Burrull,Fernando Carmona Méndez,Xavier Moreno Delgado,César Muñiz Fernández,Luis Medina Cantalejo,Alberto Undiano Mallenco,Alfonso Pino Zamorano,Eduardo Jesús Iturralde González,Miguel Ángel Pérez Lasa,Víctor José Esquinas Torres,Antonio Rubinos Pérez,Evaristo Puentes Leira,Arturo Daudén Ibáñez,Fernando Teixeira Vitienes,José Javier Losantos Omar,Pedro Tristante Oliva,Xavier Moreno Delgado,Bernardino González Vázquez,Carlos Megía Dávila,Eduardo Jesús Iturralde González,Javier Turienzo Álvarez,Pedro Tristante Oliva,Antonio Rubinos Pérez,Manuel Enrique Mejuto González,Víctor José Esquinas Torres,Rafael Ramírez Domínguez,Jesús Téllez Sánchez,César Muñiz Fernández,Alberto Undiano Mallenco,Alfonso Pérez Burrull,Fernando Teixeira Vitienes,Javier Turienzo Álvarez,Bernardino González Vázquez,Evaristo Puentes Leira,Luis Medina Cantalejo,Manuel Enrique Mejuto González,,,,,,
2003-04,Barcelona,Alberto Undiano Mallenco,Carlos Megía Dávila,Vicente José Lizondo Cortés,Manuel Enrique Mejuto González,Arturo Daudén Ibáñez,César Muñiz Fernández,Fernando Teixeira Vitienes,Antonio Rubinos Pérez,Julián Rodríguez Santiago,Luis Medina Cantalejo,Javier Turienzo Álvarez,José Javier Losantos Omar,Alberto Undiano Mallenco,Miguel Ángel Pérez Lasa,Fernando Carmona Méndez,Alfonso Pino Zamorano,Rafael Ramírez Domínguez,Eduardo Jesús Iturralde González,Bernardino González Vázquez,Víctor José Esquinas Torres,Manuel Enrique Mejuto González,Evaristo Puentes Leira,Alfonso Pino Zamorano,Alfonso Pérez Burrull,Antonio Rubinos Pérez,Pedro Tristante Oliva,Javier Turienzo Álvarez,Bernardino González Vázquez,Fernando Carmona Méndez,Vicente José Lizondo Cortés,Carlos Megía Dávila,José Javier Losantos Omar,Eduardo Jesús Iturralde González,Alfonso Pérez Burrull,Luis Medina Cantalejo,Alberto Undiano Mallenco,Arturo Daudén Ibáñez,Rafael Ramírez Domínguez,,,,,,
2003-04,Deportivo de La Coruña,Eduardo Jesús Iturralde González,Vicente José Lizondo Cortés,Antonio Rubinos Pérez,Miguel Ángel Pérez Lasa,Víctor José Esquinas Torres,Javier Turienzo Álvarez,Fernando Teixeira Vitienes,Alberto Undiano Mallenco,Jesús Téllez Sánchez,Arturo Daudén Ibáñez,Manuel Enrique Mejuto González,Carlos Megía Dávila,Jesús Téllez Sánchez,Alfonso Pérez Burrull,Vicente José Lizondo Cortés,Julián Rodríguez Santiago,Víctor José Esquinas Torres,Miguel Ángel Pérez Lasa,Rafael Ramírez Domínguez,César Muñiz Fernández,Alfonso Pino Zamorano,Xavier Moreno Delgado,Fernando Carmona Méndez,José Javier Losantos Omar,Rafael Ramírez Domínguez,Pedro Tristante Oliva,Víctor José Esquinas Torres,Carlos Megía Dávila,Miguel Ángel Pérez Lasa,Luis Medina Cantalejo,Fernando Teixeira Vitienes,Javier Turienzo Álvarez,Alfonso Pino Zamorano,Jesús Téllez Sánchez,Julián Rodríguez Santiago,Antonio Rubinos Pérez,Vicente José Lizondo Cortés,Pedro Tristante Oliva,,,,,,
2003-04,Real Madrid,Fernando Carmona Méndez,Alfonso Pino Zamorano,Eduardo Jesús Iturralde González,Julián Rodríguez Santiago,Xavier Moreno Delgado,Miguel Ángel Pérez Lasa,Alfonso Pérez Burrull,Javier Turienzo Álvarez,Manuel Enrique Mejuto González,Bernardino González Vázquez,Pedro Tristante Oliva,Rafael Ramírez Domínguez,Arturo Daudén Ibáñez,Alfonso Pino Zamorano,Fernando Carmona Méndez,Julián Rodríguez Santiago,Luis Medina Cantalejo,Fernando Teixeira Vitienes,Alberto Undiano Mallenco,José Javier Losantos Omar,Arturo Daudén Ibáñez,Vicente José Lizondo Cortés,Jesús Téllez Sánchez,Pedro Tristante Oliva,César Muñiz Fernández,Alberto Undiano Mallenco,Luis Medina Cantalejo,Evaristo Puentes Leira,Fernando Teixeira Vitienes,José Javier Losantos Omar,Rafael Ramírez Domínguez,Fernando Carmona Méndez,Xavier Moreno Delgado,Alfonso Pérez Burrull,Julián Rodríguez Santiago,Eduardo Jesús Iturralde González,Javier Turienzo Álvarez,Alfonso Pino Zamorano,,,,,,
2003-04,Athletic Club,Alberto Undiano Mallenco,Vicente José Lizondo Cortés,Arturo Daudén Ibáñez,Rafael Ramírez Domínguez,Carlos Megía Dávila,Pedro Tristante Oliva,Manuel Enrique Mejuto González,Vicente José Lizondo Cortés,Fernando Teixeira Vitienes,Bernardino González Vázquez,Evaristo Puentes Leira,Julián Rodríguez Santiago,Fernando Carmona Méndez,Xavier Moreno Delgado,Arturo Daudén Ibáñez,Antonio Rubinos Pérez,Alfonso Pérez Burrull,César Muñiz Fernández,Javier Turienzo Álvarez,Víctor José Esquinas Torres,Alfonso Pino Zamorano,Rafael Ramírez Domínguez,César Muñiz Fernández,Julián Rodríguez Santiago,Fernando Carmona Méndez,Evaristo Puentes Leira,Jesús Téllez Sánchez,Arturo Daudén Ibáñez,Fernando Teixeira Vitienes,Bernardino González Vázquez,Víctor José Esquinas Torres,Vicente José Lizondo Cortés,Luis Medina Cantalejo,Javier Turienzo Álvarez,Fernando Carmona Méndez,Pedro Tristante Oliva,Alfonso Pérez Burrull,Evaristo Puentes Leira,,,,,,
2003-04,Sevilla,Miguel Ángel Pérez Lasa,Carlos Megía Dávila,Antonio Rubinos Pérez,Fernando Teixeira Vitienes,Alfonso Pérez Burrull,Jesús Téllez Sánchez,Xavier Moreno Delgado,Fernando Carmona Méndez,Evaristo Puentes Leira,Alberto Undiano Mallenco,Pedro Tristante Oliva,Vicente José Lizondo Cortés,Javier Turienzo Álvarez,Julián Rodríguez Santiago,Carlos Megía Dávila,Antonio Rubinos Pérez,José Javier Losantos Omar,Jesús Téllez Sánchez,Alfonso Pérez Burrull,Eduardo Jesús Iturralde González,Manuel Enrique Mejuto González,Xavier Moreno Delgado,Bernardino González Vázquez,Vicente José Lizondo Cortés,Arturo Daudén Ibáñez,Alfonso Pino Zamorano,Alfonso Pérez Burrull,César Muñiz Fernández,Víctor José Esquinas Torres,José Javier Losantos Omar,Eduardo Jesús Iturralde González,Jesús Téllez Sánchez,Julián Rodríguez Santiago,Carlos Megía Dávila,Fernando Carmona Méndez,Evaristo Puentes Leira,Bernardino González Vázquez,José Javier Losantos Omar,,,,,,
2003-04,Atlético de Madrid,Miguel Ángel Pérez Lasa,Alfonso Pérez Burrull,César Muñiz Fernández,Fernando Carmona Méndez,Arturo Daudén Ibáñez,Javier Turienzo Álvarez,José Javier Losantos Omar,Eduardo Jesús Iturralde González,Rafael Ramírez Domínguez,Vicente José Lizondo Cortés,Fernando Teixeira Vitienes,Xavier Moreno Delgado,Pedro Tristante Oliva,Alfonso Pino Zamorano,Alberto Undiano Mallenco,Jesús Téllez Sánchez,Bernardino González Vázquez,Evaristo Puentes Leira,Javier Turienzo Álvarez,Eduardo Jesús Iturralde González,Luis Medina Cantalejo,Fernando Teixeira Vitienes,Javier Turienzo Álvarez,Alfonso Pérez Burrull,Rafael Ramírez Domínguez,Julián Rodríguez Santiago,Fernando Carmona Méndez,Manuel Enrique Mejuto González,Pedro Tristante Oliva,Alfonso Pino Zamorano,Miguel Ángel Pérez Lasa,Bernardino González Vázquez,Xavier Moreno Delgado,Alberto Undiano Mallenco,Arturo Daudén Ibáñez,José Javier Losantos Omar,Jesús Téllez Sánchez,Evaristo Puentes Leira,,,,,,
2003-04,Villarreal,César Muñiz Fernández,Alfonso Pino Zamorano,Javier Turienzo Álvarez,Jesús Téllez Sánchez,Bernardino González Vázquez,Rafael Ramírez Domínguez,Manuel Enrique Mejuto González,Fernando Carmona Méndez,Carlos Megía Dávila,Xavier Moreno Delgado,Fernando Teixeira Vitienes,José Javier Losantos Omar,Jesús Téllez Sánchez,Víctor José Esquinas Torres,Luis Medina Cantalejo,Javier Turienzo Álvarez,Alberto Undiano Mallenco,Pedro Tristante Oliva,Manuel Enrique Mejuto González,Evaristo Puentes Leira,Arturo Daudén Ibáñez,Julián Rodríguez Santiago,Miguel Ángel Pérez Lasa,Alberto Undiano Mallenco,Jesús Téllez Sánchez,Evaristo Puentes Leira,Alfonso Pérez Burrull,Eduardo Jesús Iturralde González,Antonio Rubinos Pérez,Alfonso Pino Zamorano,Carlos Megía Dávila,Javier Turienzo Álvarez,Manuel Enrique Mejuto González,José Javier Losantos Omar,Rafael Ramírez Domínguez,Miguel Ángel Pérez Lasa,Luis Medina Cantalejo,Víctor José Esquinas Torres,,,,,,
2003-04,Betis,Fernando Carmona Méndez,Bernardino González Vázquez,Víctor José Esquinas Torres,Evaristo Puentes Leira,José Javier Losantos Omar,Pedro Tristante Oliva,Xavier Moreno Delgado,César Muñiz Fernández,Miguel Ángel Pérez Lasa,Vicente José Lizondo Cortés,Javier Turienzo Álvarez,Carlos Megía Dávila,Manuel Enrique Mejuto González,Jesús Téllez Sánchez,Bernardino González Vázquez,Fernando Teixeira Vitienes,Alberto Undiano Mallenco,Alfonso Pino Zamorano,Julián Rodríguez Santiago,José Javier Losantos Omar,Alfonso Pérez Burrull,Antonio Rubinos Pérez,Arturo Daudén Ibáñez,Eduardo Jesús Iturralde González,Fernando Carmona Méndez,Alfonso Pino Zamorano,Carlos Megía Dávila,Julián Rodríguez Santiago,Pedro Tristante Oliva,Vicente José Lizondo Cortés,Fernando Teixeira Vitienes,César Muñiz Fernández,Evaristo Puentes Leira,Víctor José Esquinas Torres,Bernardino González Vázquez,Miguel Ángel Pérez Lasa,Xavier Moreno Delgado,Julián Rodríguez Santiago,,,,,,
2003-04,Málaga,César Muñiz Fernández,José Javier Losantos Omar,Alfonso Pérez Burrull,Julián Rodríguez Santiago,César Muñiz Fernández,Vicente José Lizondo Cortés,Alfonso Pino Zamorano,Víctor José Esquinas Torres,Fernando Teixeira Vitienes,Alberto Undiano Mallenco,Antonio Rubinos Pérez,Bernardino González Vázquez,Pedro Tristante Oliva,Miguel Ángel Pérez Lasa,Vicente José Lizondo Cortés,Xavier Moreno Delgado,Manuel Enrique Mejuto González,Arturo Daudén Ibáñez,Julián Rodríguez Santiago,Evaristo Puentes Leira,Fernando Carmona Méndez,Eduardo Jesús Iturralde González,Jesús Téllez Sánchez,Víctor José Esquinas Torres,Javier Turienzo Álvarez,Miguel Ángel Pérez Lasa,Antonio Rubinos Pérez,Arturo Daudén Ibáñez,Víctor José Esquinas Torres,Xavier Moreno Delgado,Manuel Enrique Mejuto González,Bernardino González Vázquez,Eduardo Jesús Iturralde González,Jesús Téllez Sánchez,Alfonso Pino Zamorano,Fernando Teixeira Vitienes,César Muñiz Fernández,Julián Rodríguez Santiago,,,,,,
